split,smiles,scaffold
train,Cc1ccc(C(=O)NC2(C)CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnnc(-c3ccc(F)cc3F)c21,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3F)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(F)cc3C)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3ccc(C(F)(F)F)cc3F)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1cnc(C(=O)NC2CC2)cc1-c1cc2cnnc(-c3cc(F)ccc3Cl)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCCC(C4CCCCC4)C3CC2C)C1
train,Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O,CC(CC1CC1)C1CCCC(C2CC3CCC(C4CCCCC4)C3CC2C)C1
train,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)c(Cl)c3)c21,CC(CC1CCCC1)CC1CCC(CC2CCCC3CCCC32)CC1
train,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccc(N5CCOCC5)c(C(F)(F)F)c4)c(Cl)c3)c21,CC(CC1CCC(CC2CCCC3CCCC32)CC1)CC1CCC(C2CCCCC2)CC1
train,Cn1ccc2ncnc(Oc3ccc(NC(=O)Nc4ccc(OC5CC[NH+](C)CC5)c(C(F)(F)F)c4)c(Cl)c3)c21,CC(CC1CCC(CC2CCCCC2)CC1)CC1CCC(CC2CCCC3CCCC32)CC1
train,COCCn1ccc2ncnc(Oc3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,CC(CC1CCCCC1)CC1CCC(CC2CCCC3CCCC32)CC1
train,O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ncnc3ccn(CCOCCO)c23)cc1Cl,CC(CC1CCCCC1)CC1CCC(CC2CCCC3CCCC32)CC1
train,COc1ccc2c(Oc3ccc(NC(=O)c4c(C)n(CC(C)(C)O)n(-c5ccccc5)c4=O)nc3)ccnc2c1,CC(CC1CCC(CC2CCCC3CCCCC32)CC1)C1CCC(C2CCCCC2)C1C
train,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,CC(CC1CCCC(CC2CCC3CC(CC(C)C4CC4)CC3C2)C1)C1CCCC1
train,COc1ccc(Nc2ncnc3scc(-c4ccc(C)cc4)c23)cc1,C1CCC(CC2CCCC3CCC(C4CCCCC4)C32)CC1
train,COc1ccc2nc(-c3n[nH]c4ccc(O[C@H](C)c5c(Cl)cncc5Cl)cc34)[nH]c2c1,C1CCC(CCC2CCC3CCC(C4CC5CCCCC5C4)C3C2)CC1
train,CNc1ccc2[nH]c(-c3n[nH]c4ccc(O[C@@H](C)c5c(Cl)cncc5Cl)cc34)nc2c1,C1CCC(CCC2CCC3CCC(C4CC5CCCCC5C4)C3C2)CC1
train,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CC[NH+](C[C@H](C)O)CC5)cc4)c3)c(OC)cc21,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCC(C2CCCCC2)CC1
train,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OC5CC[NH+](C[C@@H](C)O)CC5)cc4)c3)c(OC)cc21,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCC(CC2CCCCC2)CC1
train,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(OC5CC[NH+](C[C@H](C)O)CC5)cc4)c3)c(OC)cc21,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCC(CC2CCCCC2)CC1
train,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CC[NH+](C[C@@H](C)O)CC5)cc4)c3)c(OC)cc21,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCC(C2CCCCC2)CC1
train,CNC(=O)n1ccc2cc(Oc3ccnc(NC(=O)c4ccc(C5CC[NH+](C)CC5)cc4)c3)c(OC)cc21,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCC(C2CCCCC2)CC1
train,CN1CC[NH+](Cc2ccc(NC(=O)Nc3ccc(Oc4ncnc5ccn(C)c45)cc3Cl)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)CC1CCC(CC2CCCC3CCCC32)CC1
train,CNC(=O)c1[nH+]cc(C#Cc2cc(C(=O)Nc3ccc(CN4CC[NH+](CCO)CC4)c(C(F)(F)F)c3)ccc2C)n1C,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC2)C1
train,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,CC(CC1CCCC(CC2CCC3CCCC3C2)C1)C1CCCCC1
train,CNc1cc2ccc(C#CCOc3ccc(CN4CC[NH2+]CC4)c(C(F)(F)F)c3)cc2cn1,C1CCC(CC2CCC(CCCCC3CCC4CCCCC4C3)CC2)CC1
train,O=C(NCc1ccco1)Nc1cc(-n2cccn2)cc(-n2cnc3cc(-n4cccn4)ccc32)c1,CC(CCC1CCCC1)CC1CC(C2CCCC2)CC(C2CCC3CC(C4CCCC4)CCC32)C1
train,COc1cncc(C#Cc2cc(C(=O)Nc3ccc(CN4CC[NH+](C)CC4)c(C(F)(F)F)c3)ccc2C)c1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCCC2)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(N2CCCC2)c1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC(C3CCCC3)C2)C1
train,CCN(CC)c1cncc(C#Cc2cc(C(=O)Nc3ccc(CN4CC[NH+](C)CC4)c(C(F)(F)F)c3)ccc2C)c1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCCC2)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc(NC(C)C)c1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCCC2)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2c1ccn2C,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCC32)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2[nH]ccc12,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3ccnc(C#Cc4cncc5ccccc45)n3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3ccnc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3cncc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3cc(C#Cc4cncc5ccccc45)ccn3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,COc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3ccc(Cl)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3ccc(F)c(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,CN1CC[NH+](Cc2ccc(NC(=O)c3cccc(C#Cc4cncc5ccccc45)c3)cc2C(F)(F)F)CC1,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cncc2ccccc12,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCCC3CCCCC32)C1
train,Cc1ccc(C(=O)Nc2ccc(CN3CC[NH+](C)CC3)c(C(F)(F)F)c2)cc1C#Cc1c[nH+]c2cccnn12,CC(CC1CCC(CC2CCCCC2)CC1)C1CCCC(CCC2CCC3CCCCC32)C1
train,COC(=O)c1ccc2c(/C(=N\c3ccc4c(c3)N(C(=O)Cn3cncn3)CC4)c3ccccc3)c(O)[nH]c2c1,CC(CC1CCCC1)C1CCC2CCC(CC(C3CCCCC3)C3CCC4CCCCC43)CC21
train,COC(=O)c1ccc2c(/C(=N\c3ccc4c(c3)N(C(=O)Cn3cccn3)CC4)c3ccccc3)c(O)[nH]c2c1,CC(CC1CCCC1)C1CCC2CCC(CC(C3CCCCC3)C3CCC4CCCCC43)CC21
train,CN1CC[NH+](CC(=O)N(C)c2ccc(/N=C(\c3ccccc3)c3c(O)[nH]c4cc(OC(F)(F)F)ccc34)cc2)CC1,CC(CC1CCCCC1)CC1CCC(CC(C2CCCCC2)C2CCC3CCCCC32)CC1
train,O=C(Nc1ccc(C(=O)/N=N\c2c(O)[nH]c3ccc(Br)cc23)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,CC(CC1CCCCC1)CC1CCC(C(C)CCC2CCC3CCCCC32)CC1
train,Cn1cc(NC(=O)c2cccc(NS(=O)(=O)c3ccc(Cl)cc3)c2)cn1,CC(CC1CCCC1)C1CCCC(CC(C)(C)C2CCCCC2)C1
train,Cc1ccc(-n2cc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(Cl)cc4)c3)cn2)cc1,CC(CC1CCC(C2CCCCC2)C1)C1CCCC(CC(C)(C)C2CCCCC2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(C4CC[NH+](C)CC4)c3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(C4CCCCC4)C3)C2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn([C@@H]4CCCCO4)c3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(C4CCCCC4)C3)C2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(CC[NH+]4CCOCC4)c3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(CCC4CCCCC4)C3)C2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3cnn(C4CC4)c3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(C4CC4)C3)C2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3ccc(CN4CC[NH+](C)CC4)cc3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(CC4CCCCC4)CC3)C2)C1
train,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2c(-c3ccc(C(=O)N4CC[NH+](C)CC4)cc3)n[nH]c2c1,CC(CC1CCCCC1)C1CCCC(C2CCC3C(CCC3C3CCC(C(C)C4CCCCC4)CC3)C2)C1
train,CCCNc1ncc(-c2cc(-c3ccccc3F)nc(N)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CCCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CCCNc1ncc(-c2cc(-c3ccc(OCC)cc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CCNc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,Clc1ccccc1-c1cc(-c2cnc(NC3CCC3)s2)nc(-c2ccccn2)n1,C1CCC(C2CC(C3CCCCC3)CC(C3CCC(CC4CCC4)C3)C2)CC1
train,CC[C@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CC[C@@H](C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)ncn2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(N(C)C)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCC[NH+](C)C)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NCCO)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(NC[C@H](O)CO)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCC[NH+](C)C)n1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CCNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCC[NH+](C)C)n1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3CNC(=O)NC3CC3)nc(NCC[NH+](C)C)n2)s1,CC(CCC1CCCCC1C1CCCC(C2CCCC2)C1)CC1CC1
train,CC(C)Nc1ncc(-c2ccnc(-c3ccccc3Cl)n2)s1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3ccccn3)n2)c(Cl)c1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CC(C)Nc1ncc(-c2cc(-c3ccccc3Cl)nc(-c3ccccn3)n2)s1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3ccccc3F)n2)c(Cl)c1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CCOc1ccc(-c2cc(-c3cnc(NC(C)C)s3)nc(-c3cnccn3)n2)c(Cl)c1,C1CCC(C2CC(C3CCCCC3)CC(C3CCCC3)C2)CC1
train,CCNC(=O)Nc1ccc2ncc(Nc3cnc4ccccc4c3)nc2n1,C1CCC2CC(CC3CCC4CCCCC4C3)CCC2C1
train,CCNC(=O)NCc1ccccc1-c1cc(-c2cnc(NC(C)C)s2)nc(NCC[NH2+]C)n1,C1CCC(C2CCCC(C3CCCC3)C2)CC1
train,Cc1[nH]nc2c1N=C(c1ccccc1Cl)c1cc([N+](=O)[O-])ccc1N2,C1CCC(C2CC3CCCC3CC3CCCCC32)CC1
train,CN(c1ccccc1-c1ccc2cnc(Nc3ccc(C4CC[NH+](CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,C1CCC(C2CCC(CC3CCC4CCC(C5CCCCC5)C4C3)CC2)CC1
train,Cc1cc(-c2ccccc2N(C)S(C)(=O)=O)n2nc(Nc3ccc(C4CC[NH+](CC(N)=O)CC4)cc3)ncc12,C1CCC(C2CCC(CC3CCC4CCC(C5CCCCC5)C4C3)CC2)CC1
train,CN(c1ccccc1-c1cc(Cl)c2cnc(Nc3ccc(C4CC[NH+](CC(N)=O)CC4)cc3)nn12)S(C)(=O)=O,C1CCC(C2CCC(CC3CCC4CCC(C5CCCCC5)C4C3)CC2)CC1
train,CN(c1ccccc1C#Cc1cccn2nc(Nc3ccc4c(c3)C[N@H+](C)C4)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC5CCCC5C4)CC23)CC1
train,CN(c1ccccc1CCc1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,CN(c1ccccc1COc1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,CN(c1ccccc1C#Cc1cccn2nc(Nc3cccc(N4CC[NH+](C)CC4)c3)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCCC(C5CCCCC5)C4)CC23)CC1
train,CN(c1ccccc1-c1cccn2nc(Nc3cccc(C4CC[NH+](C)CC4)c3)nc12)S(C)(=O)=O,C1CCC(C2CCCC(CC3CC4CCCC(C5CCCCC5)C4C3)C2)CC1
train,CN(Cc1ccccc1N(C)S(C)(=O)=O)c1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,CN(c1ccccc1C#Cc1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,C[C@H](Nc1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12)c1ccccc1N(C)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,CN(c1ccccc1/C=C/c1cccn2nc(Nc3ccc(N4CC[NH+](C)CC4)cc3)nc12)S(C)(=O)=O,C1CCC(CCC2CCCC3CC(CC4CCC(C5CCCCC5)CC4)CC23)CC1
train,COc1c(Nc2ncc(Cl)c(Nc3ccccc3N(C)S(C)(=O)=O)n2)ccc2c1CCC[C@@H](N1CC[NH+](C)CC1)C2,C1CCC(CC2CCCC(CC3CCC4CC(C5CCCCC5)CCCC4C3)C2)CC1
train,COc1c(Nc2ncc(Cl)c(Nc3ccccc3N(C)S(C)(=O)=O)n2)ccc2c1CCC[C@@H](N1CC[NH+](CCO)CC1)C2,C1CCC(CC2CCCC(CC3CCC4CC(C5CCCCC5)CCCC4C3)C2)CC1
train,N=c1ccc2nc3c(nc(-c4ccccc4Cl)c-2c1)CNN3,CC1CCC2CC3CCCC3CC(C3CCCCC3)C2C1
train,COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,C1CCC2CC(C3CCC4CCCCC43)CC2C1
train,COCc1c(C)c(O)c(O)c(O)c1C=O,C1CCCCC1
train,Cc1nc(C)c(/C=C2\C[C@H](C)CC(Cc3nc(C)c(C)nc3C)=C2N=O)nc1C,C1CCC(CC2CCCC(CC3CCCCC3)C2)CC1
train,O=C(Nc1[nH]nc2cc(C(=O)N[C@H](C[NH+]3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,CC(CC1CCC2CC(C(C)CC(CC3CCCC3)C3CCCCC3)CC12)C1CCC(C2CCCCC2)CC1
train,NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1
train,CNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1
train,CCNC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1
train,Nc1ncc(C(=O)Nc2ccccc2)c2sc(-c3ccc(N4CCOCC4)cc3)cc12,CC(CC1CCCCC1)C1CCCC2CC(C3CCC(C4CCCCC4)CC3)CC21
train,Nc1ncc(C(=O)NCc2ccccc2)c2sc(-c3ccc(N4CCOCC4)cc3)cc12,CC(CCC1CCCCC1)C1CCCC2CC(C3CCC(C4CCCCC4)CC3)CC21
train,CC(C)(C)NC(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1
train,CN(C)C(=O)c1cnc(N)c2cc(-c3ccc(N4CCOCC4)cc3)sc12,C1CCC(C2CCC(C3CC4CCCCC4C3)CC2)CC1
train,O=C1c2oc(-c3ccc(Cl)cc3)cc2Cc2cc(N3CC[NH2+]CC3)ccc2N1Cc1ccccc1-c1cccnc1,CC1C2CC(C3CCCCC3)CC2CC2CC(C3CCCCC3)CCC2C1CC1CCCCC1C1CCCCC1
train,CC(C)(O)c1ccc(-c2cc(C(N)=O)c(Nc3cccc(C[NH+]4CCOCC4)n3)s2)cc1,C1CCC(CC2CCCC(CC3CCC(C4CCCCC4)C3)C2)CC1
train,Nc1ncc(-c2cnn(CC(=O)N3CCOCC3)c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,CC(CC1CCC(C2CCCC3C(C4CCC(CC5CCCCC5)CC4)CCC23)C1)C1CCCCC1
train,CCOC(=O)c1c[nH]c2ncnc(-c3ccc(N4CCS(=O)(=O)CC4)cc3)c12,CC1(C)CCC(C2CCC(C3CCCC4CCCC43)CC2)CC1
train,CC(C)[C@@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,CC1CCC(C2CCC(C3CCCCC3)CC2)C2CCCC12
train,CC(C)[C@H](C)n1cc(-c2ccc(N3CCOCC3)cn2)c2[nH]nc(N)c2c1=O,CC1CCC(C2CCC(C3CCCCC3)CC2)C2CCCC12
train,C[NH+]1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,CC(CC1CCC2CCC(CC3CCCCC3)CC21)C1CCC(C2CCCCC2)CC1CC1CCCCC1
train,COc1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cc1F,C1CCC(C2CCC3C(C2)CC2CCC(C4CCCCC4)CC23)CC1
train,NC(=O)c1cc(-c2ccc(C[NH+]3CCOCC3)s2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,C1CCC(CC2CCC(C3CCC4CC5CC(C6CCCCC6)CCC5C4C3)C2)CC1
train,COCCN1CC[NH+](Cc2ccc(-c3cc(C(N)=O)c4[nH]c5cc(N6CCOCC6)ccc5c4n3)s2)CC1,C1CCC(CC2CCC(C3CCC4CC5CC(C6CCCCC6)CCC5C4C3)C2)CC1
train,NC(=O)c1cc(-c2cc(C[NH+]3CCOCC3)co2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,C1CCC(CC2CCC(C3CCC4CC5CC(C6CCCCC6)CCC5C4C3)C2)CC1
train,NC(=O)c1cc(-c2ccc(C3CC3)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,C1CCC(C2CCC3C(C2)CC2CCC(C4CCC(C5CC5)CC4)CC23)CC1
train,NC(=O)c1cc(-c2ccc(CO)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,C1CCC(C2CCC3C(C2)CC2CCC(C4CCCCC4)CC23)CC1
train,CN(C)c1ccc(-c2cc(C(N)=O)c3[nH]c4cc(N5CCOCC5)ccc4c3n2)cn1,C1CCC(C2CCC3C(C2)CC2CCC(C4CCCCC4)CC23)CC1
train,NC(=O)c1cc(-c2ccc(N3CCOCC3)nc2)nc2c1[nH]c1cc(N3CCOCC3)ccc12,C1CCC(C2CCC(C3CCC4CC5CC(C6CCCCC6)CCC5C4C3)CC2)CC1
train,C=CC(=O)Nc1cccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)c1,C1CCC(CC2CC(C3CCC(C4CCCCC4)C3)C3CCCCC23)CC1
train,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](C[NH+]3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,CC(CC1CCC2CC(C(C)CC(CC3CCCC3)C3CCCCC3)CC12)C1CCC(C2CCCCC2)CC1
train,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](C[NH+](C)C)c2ccccc2)C3(C)C)c2sccc2n1,CC(CCC1CCCCC1)C1CC2CCC(CC3CCCC4CCCC43)C2C1
train,C[NH+](C)CCNc1nc(SCc2ccccc2)nc2nc(N)sc12,C1CCC(CCC2CCC3CCCC3C2)CC1
train,CN(C)c1nc(SCc2ccccc2)nc2nc(N)sc12,C1CCC(CCC2CCC3CCCC3C2)CC1
train,O=C(Nc1n[nH]c2cc(C(=O)N[C@H](C[NH+]3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,CC(CC1CCC2CC(C(C)CC(CC3CCCC3)C3CCCCC3)CC12)C1CCC(C2CCCCC2)CC1
train,O=C(Nc1[nH]nc2cc(C(=O)N[C@H](C[NH+]3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,CC(CC1CCC2CC(C(C)CC(CC3CCCC3)C3CCCCC3)CC12)C1CCC(C2CCCCC2)CC1
train,CC[NH+]1CCC(Oc2ccc3[nH]c(O)c(/C(=C4\N=c5ccc(OC)cc5=N4)c4ccccc4)c3c2)CC1,C1CCC(CC2CCC3CCC(C(C4CCCCC4)C4CC5CCCCC5C4)C3C2)CC1
train,CC[NH+]1CCC(Nc2ccc3[nH]c(O)c(/C(=C4/N=c5ccc(OC)cc5=N4)c4ccccc4)c3c2)CC1,C1CCC(CC2CCC3CCC(C(C4CCCCC4)C4CC5CCCCC5C4)C3C2)CC1
